ticket_id,booking_id,issue_category,contact_channel,priority_initial
T007589,B007589,payment_problem,self_serve,high
T007590,B007590,host_cancellation,phone,medium
T007591,B007591,host_cancellation,chat,low
T007592,B007592,policy_question,chat,low
T007593,B007593,safety_issue,chat,low
T007594,B007594,refund_request,chat,high
T007595,B007595,refund_request,self_serve,medium
T007596,B007596,refund_request,chat,low
T007597,B007597,safety_issue,chat,medium
T007598,B007598,checkin_problem,phone,low
T007599,B007599,checkin_problem,email,low
T007600,B007600,payment_problem,chat,medium
T007601,B007601,listing_not_as_described,chat,low
T007602,B007602,policy_question,chat,low
T007603,B007603,host_cancellation,email,medium
T007604,B007604,checkin_problem,email,medium
T007605,B007605,host_cancellation,self_serve,low
T007606,B007606,host_cancellation,chat,high
T007607,B007607,safety_issue,chat,low
T007608,B007608,refund_request,self_serve,low
T007609,B007609,listing_not_as_described,phone,high
T007610,B007610,policy_question,self_serve,low
T007611,B007611,policy_question,chat,low
T007612,B007612,refund_request,chat,low
T007613,B007613,listing_not_as_described,chat,low
T007614,B007614,listing_not_as_described,email,high
T007615,B007615,payment_problem,chat,low
T007616,B007616,policy_question,email,low
T007617,B007617,policy_question,phone,low
T007618,B007618,listing_not_as_described,chat,low
T007619,B007619,policy_question,email,medium
T007620,B007620,listing_not_as_described,email,low
T007621,B007621,listing_not_as_described,chat,low
T007622,B007622,policy_question,phone,low
T007623,B007623,host_cancellation,email,low
T007624,B007624,checkin_problem,phone,low
T007625,B007625,checkin_problem,chat,low
T007626,B007626,refund_request,self_serve,medium
T007627,B007627,payment_problem,chat,high
T007628,B007628,checkin_problem,phone,low
T007629,B007629,policy_question,chat,medium
T007630,B007630,payment_problem,phone,low
T007631,B007631,safety_issue,phone,low
T007632,B007632,safety_issue,self_serve,low
T007633,B007633,host_cancellation,self_serve,medium
T007634,B007634,policy_question,email,medium
T007635,B007635,payment_problem,chat,medium
T007636,B007636,listing_not_as_described,phone,low
T007637,B007637,checkin_problem,chat,low
T007638,B007638,refund_request,chat,medium
T007639,B007639,checkin_problem,chat,low
T007640,B007640,host_cancellation,chat,medium
T007641,B007641,refund_request,phone,medium
T007642,B007642,checkin_problem,chat,medium
T007643,B007643,policy_question,chat,low
T007644,B007644,payment_problem,email,low
T007645,B007645,listing_not_as_described,email,low
T007646,B007646,payment_problem,chat,low
T007647,B007647,payment_problem,email,low
T007648,B007648,refund_request,self_serve,low
T007649,B007649,checkin_problem,self_serve,high
T007650,B007650,refund_request,email,medium
T007651,B007651,payment_problem,chat,low
T007652,B007652,policy_question,phone,low
T007653,B007653,listing_not_as_described,phone,medium
T007654,B007654,policy_question,phone,medium
T007655,B007655,checkin_problem,phone,medium
T007656,B007656,safety_issue,self_serve,low
T007657,B007657,refund_request,chat,low
T007658,B007658,policy_question,phone,low
T007659,B007659,host_cancellation,email,low
T007660,B007660,payment_problem,chat,medium
T007661,B007661,payment_problem,chat,medium
T007662,B007662,payment_problem,chat,medium
T007663,B007663,payment_problem,email,medium
T007664,B007664,listing_not_as_described,phone,low
T007665,B007665,payment_problem,phone,high
T007666,B007666,listing_not_as_described,chat,medium
T007667,B007667,refund_request,phone,low
T007668,B007668,refund_request,email,low
T007669,B007669,host_cancellation,phone,medium
T007670,B007670,payment_problem,chat,medium
T007671,B007671,host_cancellation,email,high
T007672,B007672,policy_question,email,medium
T007673,B007673,policy_question,chat,medium
T007674,B007674,checkin_problem,chat,medium
T007675,B007675,policy_question,phone,low
T007676,B007676,refund_request,chat,low
T007677,B007677,refund_request,chat,medium
T007678,B007678,checkin_problem,chat,medium
T007679,B007679,refund_request,chat,medium
T007680,B007680,safety_issue,phone,low
T007681,B007681,host_cancellation,chat,high
T007682,B007682,policy_question,chat,medium
T007683,B007683,host_cancellation,email,low
T007684,B007684,checkin_problem,email,low
T007685,B007685,refund_request,self_serve,medium
T007686,B007686,safety_issue,phone,medium
T007687,B007687,refund_request,chat,low
T007688,B007688,policy_question,chat,low
T007689,B007689,listing_not_as_described,email,low
T007690,B007690,refund_request,email,low
T007691,B007691,safety_issue,phone,medium
T007692,B007692,refund_request,chat,low
T007693,B007693,refund_request,email,medium
T007694,B007694,payment_problem,email,high
T007695,B007695,refund_request,chat,low
T007696,B007696,policy_question,chat,medium
T007697,B007697,checkin_problem,email,low
T007698,B007698,policy_question,chat,low
T007699,B007699,safety_issue,chat,low
T007700,B007700,policy_question,email,high
T007701,B007701,policy_question,chat,low
T007702,B007702,checkin_problem,phone,medium
T007703,B007703,policy_question,email,low
T007704,B007704,listing_not_as_described,phone,high
T007705,B007705,checkin_problem,chat,low
T007706,B007706,checkin_problem,email,low
T007707,B007707,policy_question,chat,high
T007708,B007708,safety_issue,email,low
T007709,B007709,listing_not_as_described,self_serve,medium
T007710,B007710,listing_not_as_described,phone,medium
T007711,B007711,listing_not_as_described,phone,medium
T007712,B007712,checkin_problem,chat,medium
T007713,B007713,policy_question,phone,medium
T007714,B007714,policy_question,chat,medium
T007715,B007715,checkin_problem,self_serve,low
T007716,B007716,checkin_problem,email,medium
T007717,B007717,payment_problem,chat,low
T007718,B007718,listing_not_as_described,email,low
T007719,B007719,host_cancellation,self_serve,medium
T007720,B007720,listing_not_as_described,chat,medium
T007721,B007721,refund_request,phone,medium
T007722,B007722,listing_not_as_described,chat,medium
T007723,B007723,checkin_problem,email,low
T007724,B007724,refund_request,chat,medium
T007725,B007725,refund_request,chat,high
T007726,B007726,host_cancellation,email,medium
T007727,B007727,checkin_problem,chat,high
T007728,B007728,checkin_problem,chat,medium
T007729,B007729,policy_question,phone,low
T007730,B007730,checkin_problem,email,low
T007731,B007731,refund_request,chat,medium
T007732,B007732,listing_not_as_described,chat,low
T007733,B007733,policy_question,email,low
T007734,B007734,policy_question,chat,high
T007735,B007735,safety_issue,email,medium
T007736,B007736,refund_request,chat,medium
T007737,B007737,safety_issue,chat,medium
T007738,B007738,checkin_problem,self_serve,medium
T007739,B007739,checkin_problem,chat,medium
T007740,B007740,policy_question,chat,medium
T007741,B007741,payment_problem,email,high
T007742,B007742,listing_not_as_described,self_serve,low
T007743,B007743,refund_request,chat,low
T007744,B007744,listing_not_as_described,email,medium
T007745,B007745,refund_request,email,low
T007746,B007746,checkin_problem,phone,medium
T007747,B007747,refund_request,chat,medium
T007748,B007748,payment_problem,email,medium
T007749,B007749,listing_not_as_described,chat,medium
T007750,B007750,listing_not_as_described,chat,medium
T007751,B007751,safety_issue,chat,low
T007752,B007752,policy_question,email,medium
T007753,B007753,payment_problem,phone,medium
T007754,B007754,checkin_problem,self_serve,low
T007755,B007755,policy_question,chat,medium
T007756,B007756,payment_problem,self_serve,medium
T007757,B007757,checkin_problem,chat,medium
T007758,B007758,refund_request,chat,low
T007759,B007759,checkin_problem,chat,low
T007760,B007760,listing_not_as_described,chat,low
T007761,B007761,host_cancellation,chat,low
T007762,B007762,checkin_problem,chat,low
T007763,B007763,policy_question,chat,medium
T007764,B007764,listing_not_as_described,email,low
T007765,B007765,refund_request,chat,high
T007766,B007766,policy_question,chat,high
T007767,B007767,policy_question,chat,medium
T007768,B007768,payment_problem,email,medium
T007769,B007769,payment_problem,chat,low
T007770,B007770,refund_request,chat,medium
T007771,B007771,host_cancellation,self_serve,low
T007772,B007772,policy_question,email,medium
T007773,B007773,policy_question,phone,medium
T007774,B007774,policy_question,chat,medium
T007775,B007775,host_cancellation,self_serve,high
T007776,B007776,checkin_problem,phone,low
T007777,B007777,listing_not_as_described,phone,medium
T007778,B007778,policy_question,phone,low
T007779,B007779,checkin_problem,email,low
T007780,B007780,refund_request,chat,high
T007781,B007781,payment_problem,phone,low
T007782,B007782,checkin_problem,chat,medium
T007783,B007783,policy_question,self_serve,medium
T007784,B007784,host_cancellation,chat,low
T007785,B007785,refund_request,chat,low
T007786,B007786,listing_not_as_described,chat,medium
T007787,B007787,host_cancellation,chat,low
T007788,B007788,listing_not_as_described,chat,medium
T007789,B007789,safety_issue,self_serve,medium
T007790,B007790,checkin_problem,self_serve,medium
T007791,B007791,refund_request,phone,high
T007792,B007792,checkin_problem,email,medium
T007793,B007793,host_cancellation,email,low
T007794,B007794,policy_question,chat,medium
T007795,B007795,refund_request,self_serve,low
T007796,B007796,policy_question,phone,low
T007797,B007797,host_cancellation,phone,medium
T007798,B007798,refund_request,chat,low
T007799,B007799,payment_problem,email,medium
T007800,B007800,checkin_problem,self_serve,medium
T007801,B007801,listing_not_as_described,email,medium
T007802,B007802,policy_question,chat,medium
T007803,B007803,refund_request,phone,medium
T007804,B007804,safety_issue,chat,low
T007805,B007805,refund_request,phone,low
T007806,B007806,listing_not_as_described,email,low
T007807,B007807,payment_problem,chat,medium
T007808,B007808,checkin_problem,chat,low
T007809,B007809,checkin_problem,email,low
T007810,B007810,checkin_problem,phone,medium
T007811,B007811,refund_request,self_serve,low
T007812,B007812,checkin_problem,phone,high
T007813,B007813,refund_request,phone,medium
T007814,B007814,payment_problem,self_serve,medium
T007815,B007815,refund_request,phone,medium
T007816,B007816,refund_request,chat,medium
T007817,B007817,refund_request,chat,low
T007818,B007818,refund_request,chat,medium
T007819,B007819,policy_question,chat,high
T007820,B007820,listing_not_as_described,self_serve,medium
T007821,B007821,host_cancellation,chat,medium
T007822,B007822,policy_question,chat,medium
T007823,B007823,policy_question,chat,low
T007824,B007824,policy_question,email,low
T007825,B007825,payment_problem,phone,medium
T007826,B007826,checkin_problem,phone,low
T007827,B007827,policy_question,chat,medium
T007828,B007828,listing_not_as_described,email,medium
T007829,B007829,payment_problem,phone,medium
T007830,B007830,policy_question,email,medium
T007831,B007831,refund_request,chat,medium
T007832,B007832,listing_not_as_described,phone,low
T007833,B007833,payment_problem,chat,low
T007834,B007834,refund_request,email,low
T007835,B007835,listing_not_as_described,email,low
T007836,B007836,checkin_problem,chat,medium
T007837,B007837,host_cancellation,phone,medium
T007838,B007838,safety_issue,self_serve,medium
T007839,B007839,payment_problem,chat,low
T007840,B007840,host_cancellation,self_serve,low
T007841,B007841,safety_issue,self_serve,low
T007842,B007842,listing_not_as_described,chat,medium
T007843,B007843,host_cancellation,self_serve,medium
T007844,B007844,refund_request,chat,medium
T007845,B007845,safety_issue,chat,low
T007846,B007846,checkin_problem,phone,low
T007847,B007847,checkin_problem,chat,medium
T007848,B007848,host_cancellation,chat,medium
T007849,B007849,listing_not_as_described,chat,low
T007850,B007850,host_cancellation,email,medium
T007851,B007851,policy_question,phone,medium
T007852,B007852,listing_not_as_described,chat,low
T007853,B007853,host_cancellation,chat,low
T007854,B007854,refund_request,self_serve,low
T007855,B007855,checkin_problem,phone,high
T007856,B007856,refund_request,chat,high
T007857,B007857,refund_request,chat,low
T007858,B007858,checkin_problem,self_serve,medium
T007859,B007859,checkin_problem,chat,low
T007860,B007860,listing_not_as_described,email,low
T007861,B007861,listing_not_as_described,chat,low
T007862,B007862,policy_question,email,medium
T007863,B007863,payment_problem,phone,medium
T007864,B007864,checkin_problem,phone,high
T007865,B007865,checkin_problem,chat,medium
T007866,B007866,listing_not_as_described,phone,low
T007867,B007867,host_cancellation,chat,low
T007868,B007868,listing_not_as_described,chat,medium
T007869,B007869,refund_request,email,low
T007870,B007870,checkin_problem,phone,medium
T007871,B007871,refund_request,self_serve,high
T007872,B007872,checkin_problem,phone,medium
T007873,B007873,host_cancellation,self_serve,low
T007874,B007874,payment_problem,chat,medium
T007875,B007875,listing_not_as_described,chat,medium
T007876,B007876,host_cancellation,email,low
T007877,B007877,refund_request,chat,low
T007878,B007878,listing_not_as_described,chat,low
T007879,B007879,listing_not_as_described,phone,low
T007880,B007880,refund_request,self_serve,medium
T007881,B007881,checkin_problem,email,medium
T007882,B007882,host_cancellation,chat,medium
T007883,B007883,refund_request,chat,low
T007884,B007884,listing_not_as_described,email,medium
T007885,B007885,payment_problem,chat,medium
T007886,B007886,refund_request,phone,low
T007887,B007887,host_cancellation,phone,high
T007888,B007888,refund_request,phone,high
T007889,B007889,listing_not_as_described,email,high
T007890,B007890,checkin_problem,email,low
T007891,B007891,host_cancellation,phone,medium
T007892,B007892,checkin_problem,email,medium
T007893,B007893,payment_problem,email,low
T007894,B007894,host_cancellation,self_serve,low
T007895,B007895,safety_issue,email,medium
T007896,B007896,policy_question,self_serve,low
T007897,B007897,checkin_problem,chat,low
T007898,B007898,refund_request,email,low
T007899,B007899,policy_question,self_serve,medium
T007900,B007900,host_cancellation,chat,high
T007901,B007901,policy_question,email,low
T007902,B007902,refund_request,chat,medium
T007903,B007903,listing_not_as_described,phone,low
T007904,B007904,host_cancellation,chat,high
T007905,B007905,payment_problem,email,medium
T007906,B007906,policy_question,email,medium
T007907,B007907,policy_question,email,medium
T007908,B007908,payment_problem,self_serve,low
T007909,B007909,listing_not_as_described,self_serve,high
T007910,B007910,refund_request,self_serve,medium
T007911,B007911,policy_question,chat,low
T007912,B007912,host_cancellation,phone,medium
T007913,B007913,refund_request,email,high
T007914,B007914,refund_request,chat,medium
T007915,B007915,listing_not_as_described,email,medium
T007916,B007916,policy_question,chat,low
T007917,B007917,checkin_problem,self_serve,medium
T007918,B007918,refund_request,phone,high
T007919,B007919,host_cancellation,self_serve,low
T007920,B007920,listing_not_as_described,chat,low
T007921,B007921,host_cancellation,email,medium
T007922,B007922,refund_request,chat,medium
T007923,B007923,checkin_problem,email,medium
T007924,B007924,safety_issue,self_serve,medium
T007925,B007925,host_cancellation,phone,low
T007926,B007926,refund_request,phone,low
T007927,B007927,policy_question,self_serve,low
T007928,B007928,payment_problem,chat,low
T007929,B007929,payment_problem,chat,medium
T007930,B007930,checkin_problem,chat,low
T007931,B007931,listing_not_as_described,email,low
T007932,B007932,checkin_problem,chat,high
T007933,B007933,refund_request,phone,medium
T007934,B007934,payment_problem,chat,medium
T007935,B007935,refund_request,chat,medium
T007936,B007936,checkin_problem,chat,medium
T007937,B007937,checkin_problem,phone,high
T007938,B007938,refund_request,email,medium
T007939,B007939,refund_request,chat,medium
T007940,B007940,refund_request,chat,high
T007941,B007941,policy_question,chat,medium
T007942,B007942,listing_not_as_described,chat,low
T007943,B007943,safety_issue,phone,medium
T007944,B007944,refund_request,chat,medium
T007945,B007945,listing_not_as_described,email,high
T007946,B007946,refund_request,email,low
T007947,B007947,refund_request,email,low
T007948,B007948,checkin_problem,email,low
T007949,B007949,checkin_problem,email,high
T007950,B007950,listing_not_as_described,chat,medium
T007951,B007951,refund_request,email,low
T007952,B007952,refund_request,chat,high
T007953,B007953,checkin_problem,email,low
T007954,B007954,refund_request,self_serve,low
T007955,B007955,policy_question,chat,low
T007956,B007956,policy_question,chat,low
T007957,B007957,policy_question,email,low
T007958,B007958,host_cancellation,chat,medium
T007959,B007959,host_cancellation,chat,low
T007960,B007960,listing_not_as_described,chat,low
T007961,B007961,checkin_problem,email,medium
T007962,B007962,host_cancellation,chat,low
T007963,B007963,host_cancellation,self_serve,low
T007964,B007964,checkin_problem,chat,low
T007965,B007965,checkin_problem,chat,low
T007966,B007966,refund_request,self_serve,low
T007967,B007967,listing_not_as_described,chat,medium
T007968,B007968,listing_not_as_described,self_serve,high
T007969,B007969,policy_question,phone,high
T007970,B007970,payment_problem,chat,low
T007971,B007971,checkin_problem,email,medium
T007972,B007972,checkin_problem,chat,high
T007973,B007973,policy_question,chat,medium
T007974,B007974,safety_issue,chat,medium
T007975,B007975,policy_question,email,low
T007976,B007976,checkin_problem,phone,low
T007977,B007977,policy_question,chat,low
T007978,B007978,host_cancellation,chat,medium
T007979,B007979,policy_question,phone,low
T007980,B007980,policy_question,email,low
T007981,B007981,safety_issue,chat,high
T007982,B007982,policy_question,chat,high
T007983,B007983,policy_question,chat,medium
T007984,B007984,host_cancellation,phone,medium
T007985,B007985,checkin_problem,phone,high
T007986,B007986,checkin_problem,phone,low
T007987,B007987,host_cancellation,phone,medium
T007988,B007988,checkin_problem,self_serve,low
T007989,B007989,checkin_problem,self_serve,medium
T007990,B007990,safety_issue,self_serve,low
T007991,B007991,listing_not_as_described,self_serve,medium
T007992,B007992,host_cancellation,chat,medium
T007993,B007993,refund_request,chat,low
T007994,B007994,checkin_problem,chat,medium
T007995,B007995,payment_problem,chat,high
T007996,B007996,listing_not_as_described,self_serve,low
T007997,B007997,payment_problem,chat,high
T007998,B007998,checkin_problem,chat,medium
T007999,B007999,host_cancellation,phone,high
T008000,B008000,policy_question,self_serve,medium
T008001,B008001,refund_request,self_serve,low
T008002,B008002,safety_issue,chat,high
T008003,B008003,checkin_problem,chat,medium
T008004,B008004,host_cancellation,self_serve,low
T008005,B008005,refund_request,email,medium
T008006,B008006,host_cancellation,chat,low
T008007,B008007,refund_request,chat,medium
T008008,B008008,payment_problem,phone,medium
T008009,B008009,refund_request,email,medium
T008010,B008010,refund_request,email,medium
T008011,B008011,host_cancellation,chat,medium
T008012,B008012,payment_problem,email,low
T008013,B008013,policy_question,chat,low
T008014,B008014,host_cancellation,email,high
T008015,B008015,payment_problem,email,medium
T008016,B008016,listing_not_as_described,chat,medium
T008017,B008017,refund_request,chat,medium
T008018,B008018,payment_problem,email,medium
T008019,B008019,refund_request,email,low
T008020,B008020,policy_question,phone,low
T008021,B008021,refund_request,chat,low
T008022,B008022,payment_problem,chat,high
T008023,B008023,listing_not_as_described,chat,high
T008024,B008024,refund_request,chat,medium
T008025,B008025,policy_question,chat,low
T008026,B008026,listing_not_as_described,self_serve,high
T008027,B008027,policy_question,self_serve,low
T008028,B008028,payment_problem,email,low
T008029,B008029,host_cancellation,phone,medium
T008030,B008030,safety_issue,chat,medium
T008031,B008031,policy_question,phone,medium
T008032,B008032,refund_request,phone,medium
T008033,B008033,host_cancellation,phone,low
T008034,B008034,checkin_problem,chat,low
T008035,B008035,checkin_problem,self_serve,medium
T008036,B008036,policy_question,chat,low
T008037,B008037,host_cancellation,chat,medium
T008038,B008038,refund_request,chat,medium
T008039,B008039,listing_not_as_described,chat,low
T008040,B008040,safety_issue,chat,medium
T008041,B008041,checkin_problem,chat,low
T008042,B008042,checkin_problem,chat,high
T008043,B008043,refund_request,chat,low
T008044,B008044,host_cancellation,chat,low
T008045,B008045,policy_question,email,low
T008046,B008046,listing_not_as_described,email,medium
T008047,B008047,host_cancellation,chat,low
T008048,B008048,payment_problem,phone,medium
T008049,B008049,host_cancellation,email,medium
T008050,B008050,listing_not_as_described,phone,high
T008051,B008051,refund_request,chat,low
T008052,B008052,host_cancellation,email,high
T008053,B008053,policy_question,phone,low
T008054,B008054,checkin_problem,chat,medium
T008055,B008055,policy_question,chat,low
T008056,B008056,checkin_problem,chat,low
T008057,B008057,payment_problem,chat,high
T008058,B008058,listing_not_as_described,chat,low
T008059,B008059,payment_problem,self_serve,low
T008060,B008060,checkin_problem,email,low
T008061,B008061,refund_request,phone,low
T008062,B008062,listing_not_as_described,email,medium
T008063,B008063,listing_not_as_described,chat,low
T008064,B008064,host_cancellation,self_serve,medium
T008065,B008065,refund_request,self_serve,low
T008066,B008066,listing_not_as_described,phone,low
T008067,B008067,policy_question,phone,high
T008068,B008068,policy_question,chat,medium
T008069,B008069,checkin_problem,chat,medium
T008070,B008070,refund_request,self_serve,low
T008071,B008071,host_cancellation,chat,high
T008072,B008072,policy_question,email,high
T008073,B008073,checkin_problem,chat,medium
T008074,B008074,listing_not_as_described,chat,low
T008075,B008075,payment_problem,phone,medium
T008076,B008076,host_cancellation,chat,medium
T008077,B008077,payment_problem,chat,low
T008078,B008078,checkin_problem,phone,low
T008079,B008079,policy_question,email,low
T008080,B008080,payment_problem,self_serve,medium
T008081,B008081,refund_request,chat,low
T008082,B008082,host_cancellation,chat,medium
T008083,B008083,host_cancellation,chat,low
T008084,B008084,policy_question,email,medium
T008085,B008085,listing_not_as_described,email,medium
T008086,B008086,host_cancellation,self_serve,low
T008087,B008087,safety_issue,chat,low
T008088,B008088,listing_not_as_described,phone,low
T008089,B008089,listing_not_as_described,chat,medium
T008090,B008090,checkin_problem,phone,low
T008091,B008091,listing_not_as_described,self_serve,medium
T008092,B008092,policy_question,email,low
T008093,B008093,checkin_problem,phone,low
T008094,B008094,listing_not_as_described,phone,medium
T008095,B008095,refund_request,chat,low
T008096,B008096,checkin_problem,chat,high
T008097,B008097,payment_problem,chat,low
T008098,B008098,payment_problem,chat,high
T008099,B008099,refund_request,chat,high
T008100,B008100,listing_not_as_described,phone,low
T008101,B008101,payment_problem,chat,medium
T008102,B008102,listing_not_as_described,self_serve,medium
T008103,B008103,safety_issue,chat,medium
T008104,B008104,checkin_problem,chat,medium
T008105,B008105,listing_not_as_described,email,low
T008106,B008106,host_cancellation,chat,medium
T008107,B008107,listing_not_as_described,self_serve,low
T008108,B008108,checkin_problem,email,high
T008109,B008109,host_cancellation,email,medium
T008110,B008110,host_cancellation,phone,medium
T008111,B008111,policy_question,chat,medium
T008112,B008112,refund_request,email,medium
T008113,B008113,safety_issue,self_serve,low
T008114,B008114,refund_request,self_serve,medium
T008115,B008115,safety_issue,chat,low
T008116,B008116,refund_request,chat,low
T008117,B008117,policy_question,email,medium
T008118,B008118,policy_question,chat,low
T008119,B008119,payment_problem,chat,medium
T008120,B008120,policy_question,chat,high
T008121,B008121,listing_not_as_described,email,low
T008122,B008122,host_cancellation,email,medium
T008123,B008123,refund_request,email,medium
T008124,B008124,host_cancellation,chat,high
T008125,B008125,checkin_problem,email,low
T008126,B008126,host_cancellation,chat,medium
T008127,B008127,host_cancellation,chat,medium
T008128,B008128,safety_issue,email,low
T008129,B008129,listing_not_as_described,chat,medium
T008130,B008130,checkin_problem,email,low
T008131,B008131,policy_question,chat,high
T008132,B008132,policy_question,phone,high
T008133,B008133,policy_question,phone,medium
T008134,B008134,refund_request,phone,high
T008135,B008135,host_cancellation,chat,low
T008136,B008136,payment_problem,email,medium
T008137,B008137,checkin_problem,chat,low
T008138,B008138,policy_question,chat,low
T008139,B008139,host_cancellation,phone,medium
T008140,B008140,host_cancellation,chat,low
T008141,B008141,policy_question,chat,medium
T008142,B008142,host_cancellation,self_serve,medium
T008143,B008143,checkin_problem,chat,medium
T008144,B008144,payment_problem,chat,low
T008145,B008145,checkin_problem,self_serve,low
T008146,B008146,refund_request,chat,medium
T008147,B008147,listing_not_as_described,email,low
T008148,B008148,policy_question,self_serve,low
T008149,B008149,payment_problem,chat,medium
T008150,B008150,policy_question,phone,high
T008151,B008151,host_cancellation,phone,low
T008152,B008152,payment_problem,self_serve,low
T008153,B008153,payment_problem,self_serve,high
T008154,B008154,host_cancellation,email,low
T008155,B008155,safety_issue,phone,medium
T008156,B008156,listing_not_as_described,email,low
T008157,B008157,policy_question,phone,low
T008158,B008158,listing_not_as_described,chat,low
T008159,B008159,listing_not_as_described,phone,high
T008160,B008160,listing_not_as_described,phone,medium
T008161,B008161,refund_request,chat,low
T008162,B008162,checkin_problem,chat,medium
T008163,B008163,listing_not_as_described,self_serve,low
T008164,B008164,refund_request,chat,low
T008165,B008165,host_cancellation,phone,low
T008166,B008166,listing_not_as_described,chat,high
T008167,B008167,checkin_problem,self_serve,low
T008168,B008168,payment_problem,phone,low
T008169,B008169,policy_question,email,medium
T008170,B008170,refund_request,self_serve,low
T008171,B008171,refund_request,chat,medium
T008172,B008172,listing_not_as_described,chat,medium
T008173,B008173,refund_request,chat,medium
T008174,B008174,safety_issue,self_serve,low
T008175,B008175,safety_issue,chat,high
T008176,B008176,checkin_problem,email,medium
T008177,B008177,host_cancellation,chat,medium
T008178,B008178,listing_not_as_described,phone,low
T008179,B008179,host_cancellation,chat,medium
T008180,B008180,checkin_problem,chat,medium
T008181,B008181,refund_request,chat,high
T008182,B008182,host_cancellation,chat,low
T008183,B008183,payment_problem,email,medium
T008184,B008184,refund_request,chat,low
T008185,B008185,payment_problem,chat,medium
T008186,B008186,checkin_problem,email,high
T008187,B008187,checkin_problem,email,medium
T008188,B008188,safety_issue,chat,high
T008189,B008189,listing_not_as_described,phone,medium
T008190,B008190,host_cancellation,phone,low
T008191,B008191,policy_question,chat,high
T008192,B008192,host_cancellation,chat,medium
T008193,B008193,payment_problem,email,low
T008194,B008194,checkin_problem,self_serve,high
T008195,B008195,host_cancellation,self_serve,low
T008196,B008196,checkin_problem,email,medium
T008197,B008197,listing_not_as_described,email,medium
T008198,B008198,listing_not_as_described,phone,low
T008199,B008199,safety_issue,chat,low
T008200,B008200,safety_issue,phone,low
T008201,B008201,payment_problem,phone,low
T008202,B008202,host_cancellation,chat,medium
T008203,B008203,refund_request,chat,low
T008204,B008204,checkin_problem,email,medium
T008205,B008205,refund_request,chat,medium
T008206,B008206,payment_problem,chat,low
T008207,B008207,refund_request,chat,low
T008208,B008208,checkin_problem,chat,low
T008209,B008209,policy_question,chat,medium
T008210,B008210,refund_request,chat,low
T008211,B008211,refund_request,chat,low
T008212,B008212,safety_issue,phone,low
T008213,B008213,payment_problem,self_serve,low
T008214,B008214,payment_problem,email,medium
T008215,B008215,refund_request,phone,low
T008216,B008216,payment_problem,self_serve,low
T008217,B008217,checkin_problem,chat,medium
T008218,B008218,policy_question,phone,medium
T008219,B008219,payment_problem,email,medium
T008220,B008220,policy_question,phone,low
T008221,B008221,payment_problem,chat,medium
T008222,B008222,checkin_problem,chat,low
T008223,B008223,host_cancellation,chat,low
T008224,B008224,refund_request,chat,medium
T008225,B008225,listing_not_as_described,phone,medium
T008226,B008226,checkin_problem,phone,low
T008227,B008227,refund_request,phone,medium
T008228,B008228,listing_not_as_described,phone,low
T008229,B008229,checkin_problem,self_serve,high
T008230,B008230,payment_problem,chat,medium
T008231,B008231,refund_request,chat,low
T008232,B008232,payment_problem,phone,low
T008233,B008233,host_cancellation,phone,high
T008234,B008234,payment_problem,chat,high
T008235,B008235,refund_request,chat,low
T008236,B008236,safety_issue,email,low
T008237,B008237,refund_request,phone,medium
T008238,B008238,payment_problem,email,low
T008239,B008239,policy_question,chat,low
T008240,B008240,payment_problem,phone,medium
T008241,B008241,refund_request,chat,low
T008242,B008242,refund_request,chat,low
T008243,B008243,checkin_problem,phone,medium
T008244,B008244,refund_request,chat,medium
T008245,B008245,refund_request,email,medium
T008246,B008246,listing_not_as_described,chat,medium
T008247,B008247,host_cancellation,phone,medium
T008248,B008248,checkin_problem,chat,medium
T008249,B008249,payment_problem,email,medium
T008250,B008250,checkin_problem,chat,low
T008251,B008251,policy_question,email,low
T008252,B008252,checkin_problem,email,low
T008253,B008253,safety_issue,email,medium
T008254,B008254,checkin_problem,phone,high
T008255,B008255,refund_request,chat,high
T008256,B008256,safety_issue,self_serve,medium
T008257,B008257,refund_request,chat,low
T008258,B008258,refund_request,email,medium
T008259,B008259,refund_request,chat,low
T008260,B008260,policy_question,email,medium
T008261,B008261,payment_problem,chat,medium
T008262,B008262,policy_question,chat,high
T008263,B008263,listing_not_as_described,chat,medium
T008264,B008264,policy_question,phone,high
T008265,B008265,policy_question,chat,high
T008266,B008266,listing_not_as_described,email,high
T008267,B008267,refund_request,phone,medium
T008268,B008268,listing_not_as_described,chat,medium
T008269,B008269,host_cancellation,chat,medium
T008270,B008270,refund_request,phone,medium
T008271,B008271,payment_problem,chat,medium
T008272,B008272,listing_not_as_described,chat,low
T008273,B008273,payment_problem,chat,medium
T008274,B008274,checkin_problem,phone,medium
T008275,B008275,policy_question,chat,medium
T008276,B008276,refund_request,email,medium
T008277,B008277,host_cancellation,chat,low
T008278,B008278,safety_issue,chat,medium
T008279,B008279,payment_problem,email,low
T008280,B008280,policy_question,chat,low
T008281,B008281,safety_issue,phone,low
T008282,B008282,listing_not_as_described,chat,medium
T008283,B008283,payment_problem,chat,medium
T008284,B008284,checkin_problem,email,low
T008285,B008285,host_cancellation,self_serve,medium
T008286,B008286,host_cancellation,chat,low
T008287,B008287,checkin_problem,phone,medium
T008288,B008288,refund_request,chat,medium
T008289,B008289,refund_request,chat,medium
T008290,B008290,checkin_problem,chat,low
T008291,B008291,refund_request,chat,medium
